,ENTREZID,SYMBOL,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,newPadj
4876,55626,AMBRA1,439.348153416083,0.558013196480503,0.113155779922094,4.93137157345995,8.16542436995009e-07,3.1087559065577e-06,0.0114740543246539
4877,3004,GZMM,10.5703859083542,3.95211911545951,0.801627950122997,4.93011641479456,8.21806296790012e-07,3.128155032522e-06,0.0115472002761965
4878,51805,COQ3,187.116517100457,0.821072045694387,0.166554565955126,4.92974804374683,8.23357357269931e-07,3.13280549132243e-06,0.0115681708696425
4879,253714,MMS22L,452.302976364556,-0.607545624534599,0.123240753603698,-4.92974610077661,8.23365545796281e-07,3.13280549132243e-06,0.0115681708696425
4880,6051,RNPEP,1195.83126239354,0.428780715705858,0.0869884753316631,4.9291669278147,8.25809933459411e-07,3.14146221408617e-06,0.0116009779452378
4881,10768,AHCYL1,1389.04631712773,-0.403289364926764,0.0818702057857829,-4.92596007370483,8.39471391447667e-07,3.19277748634183e-06,0.0117920546356654
4882,57529,RTL9,9.7959507832196,4.67978347548862,0.95016510943825,4.92523186654935,8.4260379986725e-07,3.2040346048209e-06,0.0118352129729354
4883,10642,IGF2BP1,1139.72757793771,-0.430245782133154,0.0873618594761003,-4.92486978543373,8.44165491317864e-07,3.20931562171305e-06,0.0118563043255594
4884,799,CALCR,6.40160791077468,6.97802847852195,1.41725828597578,4.92361099424977,8.49616501327727e-07,3.22937770897787e-06,0.0119320141446466
4885,27175,TUBG2,259.535822174598,-0.745617756836851,0.15145318098173,-4.92309076642501,8.51879156736288e-07,3.23731518232394e-06,0.0119629389980477
4886,284417,TMEM150B,10.6690809563191,4.19678767538617,0.852710015117492,4.92170562205477,8.57931971679536e-07,3.25964984082253e-06,0.012047080746324
4887,395,ARHGAP6,6.6417676671001,7.05051187179819,1.43254821829557,4.92165763201101,8.58142419503715e-07,3.2597822540755e-06,0.0120491777122517
4888,1802,DPH2,344.289688175571,0.686256286014304,0.139440958044571,4.921482867286,8.58909224873996e-07,3.26202758808528e-06,0.0120590855172309
4889,51141,INSIG2,56.0702895240043,-1.5739911905938,0.319855657925795,-4.9209421549734,8.61285859078723e-07,3.27038467742635e-06,0.0120915921756062
4890,3839,KPNA3,366.504780423249,-0.647034457945839,0.1315235376731,-4.91953356329295,8.67506924774869e-07,3.29333303712079e-06,0.0121780622099896
4891,11231,SEC63,883.297308198386,0.44313754878026,0.0900934003942769,4.91864605887836,8.71448797409704e-07,3.30700188857568e-06,0.01223252676924
4892,23741,EID1,1467.64952594392,0.392363502212387,0.0797706860093561,4.9186426974737,8.71463759906929e-07,3.30700188857568e-06,0.01223252676924
4893,9409,PEX16,244.662523664493,-0.774491116408766,0.157476851813492,-4.91812674364379,8.73763341840558e-07,3.31505061882855e-06,0.0122632685027322
4894,64837,KLC2,1255.93546016433,-0.408764114945934,0.0831202498448332,-4.91774406006965,8.75472717564142e-07,3.32085728011049e-06,0.0122863841182952
4895,5379,PMS2P1,128.473269343553,0.985858419592316,0.200485670449694,4.91735103751311,8.772316272743e-07,3.32684942364047e-06,0.0123101914255402
4896,91614,DEPDC7,163.146432076864,0.872505947272215,0.177448510635887,4.91695277771333,8.79017446381998e-07,3.33294115086508e-06,0.0123343728076322
4897,27121,DKK4,6.49105632128557,6.99321613208534,1.42264680998085,4.91563758694225,8.84939737833414e-07,3.35471131164785e-06,0.0124165894615406
4898,8727,CTNNAL1,1501.82136442611,0.443129062352157,0.0901540552490315,4.91524270459168,8.86725376303125e-07,3.36079417837714e-06,0.0124407570295328
4899,100506499,NA,25.2197329357098,2.13687318621941,0.434773127484596,4.91491550681249,8.88207576405174e-07,3.36572472920711e-06,0.0124606640893882
4900,140688,NOL4L,119.788152868227,1.05140881058992,0.213929229267568,4.91475061257242,8.88955448171853e-07,3.36787121221679e-06,0.0124702670269548
4901,23087,TRIM35,92.4781689769075,-1.1732853900526,0.238736429578534,-4.91456369739602,8.89803928309258e-07,3.37039790351623e-06,0.012481279702394
4902,55719,SLF2,639.671916319059,-0.546429069617418,0.111190760876904,-4.91433879315163,8.90825889160627e-07,3.37358053985677e-06,0.0124947239213669
4903,55279,ZNF654,184.42000261502,0.814914245784211,0.165893361770966,4.91227760462947,9.00244685864378e-07,3.40855442553259e-06,0.0126259317192479
4904,6319,SCD,1261.10447731622,0.438724314083343,0.0893147368284598,4.91211562237448,9.0098892934329e-07,3.41067668930034e-06,0.0126354687451103
4905,29916,SNX11,130.728837114783,-1.09818008082136,0.223587998977745,-4.91162354796452,9.03253449066271e-07,3.4185518916343e-06,0.0126663231162563
4906,146862,UNC45B,6.36378256311948,6.97169430990301,1.41954529777153,4.91121651478648,9.05130750661862e-07,3.42495867413103e-06,0.0126917433857806
4907,7871,SLMAP,458.989308181674,-0.57923606678924,0.117962214410093,-4.9103526047378,9.09127697591337e-07,3.43938181742115e-06,0.0127468794479281
4908,55041,PLEKHB2,1667.89908933659,0.389867444296052,0.0794036949227385,4.90994083682631,9.11038748966459e-07,3.44590940012497e-06,0.0127727632605098
4909,9873,FCHSD2,195.26037963454,-0.833529623019065,0.169775827627177,-4.90958951382333,9.12672327525666e-07,3.451385025094e-06,0.0127947533595823
4910,7469,NELFA,184.308459161256,-0.898353773262489,0.18299380213373,-4.90920327785736,9.14471498659575e-07,3.45748450124569e-06,0.0128190614682099
4911,121441,NEDD1,270.61192409785,-0.735972185054338,0.14992573994325,-4.90891147399317,9.15833048618943e-07,3.46192724792549e-06,0.0128372318424917
4912,221178,SPATA13,81.1866985175187,-1.2626043811225,0.257220694272364,-4.90864230303945,9.17090724424557e-07,3.46597561242213e-06,0.0128539435935346
4913,10519,CIB1,1192.44017531783,0.530014371698619,0.108004497669885,4.90733611222938,9.23217428525859e-07,3.48842017975861e-06,0.0129388922607899
4914,64112,MOAP1,149.375998112081,0.970904398601024,0.197857085838809,4.9070994575954,9.2433166859885e-07,3.49191963692899e-06,0.0129535840037443
4915,30849,PIK3R4,169.704825911079,-0.895328039525404,0.182502664201248,-4.90583544872591,9.30304957136618e-07,3.51377034064785e-06,0.0130363633643554
4916,79174,CRELD2,589.301427539139,0.520526127538335,0.106113822446662,4.90535648925452,9.32578056422041e-07,3.52163934894605e-06,0.0130672837265856
4917,4924,NUCB1,2523.98683410534,-0.393216255342644,0.0801772506267477,-4.90433698173562,9.37434367637953e-07,3.53925800301626e-06,0.0131343929249754
4918,29969,MDFIC,439.878222046788,-0.585027560144866,0.11930874702749,-4.90347585336781,9.41555216379044e-07,3.55409333811724e-06,0.0131911885814704
4919,491,ATP2B2,9.61369657697491,4.66314095758297,0.951017781971257,4.90331626388444,9.42320829949388e-07,3.55626019255549e-06,0.013200972506761
4920,10240,MRPS31,97.1872860569797,-1.16623501088736,0.23797131594256,-4.90073774760675,9.54774375307716e-07,3.60198543529472e-06,0.0133744794493105
4921,55147,RBM23,295.28427619402,-0.690955389195313,0.140990375687746,-4.90072734273425,9.54824947591324e-07,3.60198543529472e-06,0.0133744794493105
4922,64850,ETNPPL,6.44460740163006,6.98553914739959,1.42589877528536,4.89904281319098,9.63046601211428e-07,3.63226271940043e-06,0.0134884306965673
4923,353355,ZNF233,112.369772764382,1.01122794094511,0.206466289715548,4.89778715129863,9.69219378624573e-07,3.65444385186736e-06,0.0135739173976371
4924,57622,LRFN1,77.802432451619,-1.29581664405351,0.264572974464553,-4.89776647322352,9.69321349202482e-07,3.65444385186736e-06,0.0135743761742316
4925,55607,PPP1R9A,146.910824273253,-1.09528539121475,0.223668366965415,-4.89691683305452,9.73520154001576e-07,3.66952855611883e-06,0.0136322027164841
4926,64434,NOM1,435.562662018524,-0.586928076477874,0.119878028616933,-4.89604378091155,9.77852894451678e-07,3.6851118823794e-06,0.0136918962281124
4927,9604,RNF14,306.660279005688,-0.687884834515978,0.140507970899201,-4.89569972517401,9.79565451494868e-07,3.69081652964293e-06,0.0137148958863796
4928,23603,CORO1C,1433.04568862047,-0.42033994838696,0.08586561673282,-4.89532323158981,9.81442778108799e-07,3.69713955617121e-06,0.0137401988935232
4929,8208,CHAF1B,424.140231264744,-0.667352986880382,0.136342771861288,-4.89467081950873,9.84704133202622e-07,3.70867265749107e-06,0.0137848731607035
4930,7013,TERF1,121.204498828916,-1.05289900407766,0.215150669334969,-4.89377517314806,9.89198392959723e-07,3.72484360383454e-06,0.0138467991046502
4931,618,BCYRN1,9.39388669985484,4.61899246229765,0.943871275142878,4.89366779553542,9.89738526251159e-07,3.7261216794416e-06,0.0138533701519375
4932,4331,MNAT1,221.481443868187,-0.800896124683725,0.16371040278172,-4.89215169638049,9.97395211860736e-07,3.75418587043445e-06,0.0139595433852029
4933,375790,AGRN,3396.04565330341,0.431320861866784,0.0881671181507722,4.89208302271141,9.97743377705554e-07,3.7547350625838e-06,0.0139634185709892
4934,54553,MIR4453HG,28.2257442899327,2.0531188617326,0.419722729202293,4.89160752774735,1.00015728166019e-06,3.76305629848801e-06,0.0139962009995527
4935,57602,USP36,664.863573213528,-0.510352556803511,0.104345881785072,-4.89096980228427,1.00340359434795e-06,3.77443187549417e-06,0.0140406264957109
4936,9344,TAOK2,607.072010489819,-0.590183869920825,0.120668959525064,-4.89093361079521,1.00358812930064e-06,3.77443187549417e-06,0.0140422051051745
4937,166614,DCLK2,44.8847119701611,-1.76364055394878,0.36059677276595,-4.89089389353325,1.00379067923479e-06,3.77443187549417e-06,0.014044035393174
4938,5682,PSMA1,1568.85348381004,0.396819339604909,0.0811444051256085,4.89028589205439,1.00689627895673e-06,3.78534275466842e-06,0.0140864789426046
4939,10979,FERMT2,450.924215959939,0.574829651793609,0.117598083860652,4.88808688817373,1.01820593092707e-06,3.82708542250054e-06,0.0142436827677388
4940,58538,MPP4,34.1022587406423,5.33702191913961,1.0919801558094,4.88747152660817,1.02139261692269e-06,3.83828593938316e-06,0.0142872399255146
4941,5770,PTPN1,491.72364608428,-0.63708501824764,0.130372534467125,-4.88665055758571,1.02565900306263e-06,3.85353850088132e-06,0.014345892475837
4942,116369,SLC26A8,10.2099282230867,3.90145745208912,0.798447716561001,4.88630297409217,1.02747047792627e-06,3.85956332501483e-06,0.0143702021042768
4943,78989,COLEC11,9.81059578366673,4.69062706055656,0.960068753663619,4.88571994730288,1.03051591183361e-06,3.8702199852881e-06,0.014411765026993
4944,54108,CHRAC1,744.791938609782,-0.489673113020027,0.100238466217684,-4.88508186025733,1.03385890989663e-06,3.88198964468468e-06,0.0144574829959945
4945,401067,IQCF3,6.27088472380847,6.95605186196005,1.423960447666,4.88500356408188,1.03426982918571e-06,3.88274724145672e-06,0.0144621950215038
4946,164091,PAQR7,274.585243303967,-0.745862002777574,0.15268551680023,-4.88495581249819,1.03452051944806e-06,3.88290313850258e-06,0.0144646659029228
4947,11218,DDX20,243.443062297792,-0.770141739988502,0.157676006938189,-4.88433056457604,1.0378083995315e-06,3.89445626215944e-06,0.0145095992338499
4948,6628,SNRPB,5109.639321664,0.417009160372356,0.0853819682516083,4.88404248474912,1.03932665600572e-06,3.89936540866817e-06,0.0145297866509599
4949,55151,TMEM38B,264.613097545518,0.734400114397693,0.150374339275419,4.88381274316089,1.0405389866452e-06,3.90312502486996e-06,0.0145456944943132
4950,64759,TNS3,485.841798170854,-0.61867448001127,0.126697172213514,-4.8830961986165,1.04432889199556e-06,3.91654980828396e-06,0.0145976292523139
4951,219854,TMEM218,101.233017692262,-1.13553242352857,0.232563406407369,-4.88267884045144,1.04654247747568e-06,3.9240586854895e-06,0.0146275242076776
4952,6123,RPL3L,9.85096807028353,5.11956151732387,1.04857417747357,4.88240281642157,1.04800893472113e-06,3.92876370439481e-06,0.0146469728716626
4953,441027,TMEM150C,17.3755204858735,2.71047511126671,0.555173662893418,4.88221126546318,1.04902776666159e-06,3.93178910969225e-06,0.0146601630390957
4954,3611,ILK,1820.24139608194,0.412815755704582,0.0845861593733948,4.88041730186921,1.05861598576947e-06,3.96692514328309e-06,0.0147930997851426
4955,670,BPHL,124.800578373577,0.926156916484622,0.189842201636021,4.87856181872731,1.06862172057145e-06,4.00361122516415e-06,0.0149318513015448
4956,11105,PRDM7,9.20595475142404,6.52657004990865,1.33786551561603,4.87834537457485,1.06979481114426e-06,4.00719751293019e-06,0.0149471731013076
4957,79933,SYNPO2L,9.20423003702398,6.52638055328103,1.33785611513461,4.87823801038901,1.07037716657033e-06,4.0085700464417e-06,0.014954239394154
4958,90353,CTU1,84.2445001167992,-1.35945093375061,0.27871876571064,-4.87750055251738,1.07438547391138e-06,4.02276965262016e-06,0.0150091650705419
4959,3453,IFNA22P,6.04632436870742,6.89853354874731,1.41475647652592,4.87612791544689,1.08188467292139e-06,4.05003167334396e-06,0.0151128469960389
4960,285045,LINC00486,6.0893238595628,6.90600864348619,1.41642178174856,4.87567243915211,1.0843842124513e-06,4.05857026611812e-06,0.0151466786795197
4961,162517,FBXO39,6.08846150236277,6.90586559043601,1.41642422063189,4.87556304802186,1.0849853506381e-06,4.06000162250467e-06,0.0151539903923623
4962,6523,SLC5A1,6.002462520652,6.89094270291944,1.4134550431,4.87524717291763,1.08672298290619e-06,4.06568429154989e-06,0.0151771731792679
4963,2232,FDXR,180.988268436439,-0.907510909873344,0.186148485899735,-4.87519898691068,1.08698828995624e-06,4.06585746821432e-06,0.0151797914692389
4964,51103,NDUFAF1,166.515045657732,0.816244032513195,0.1674366387524,4.87494277593707,1.08840000761391e-06,4.07031783669312e-06,0.0151984177063207
4965,5782,PTPN12,1007.03482630878,-0.510911123264333,0.104805142322417,-4.87486693823277,1.08881821026036e-06,4.0710616828345e-06,0.0152031686698654
4966,10610,ST6GALNAC2,21.7701086219253,2.2698978974483,0.465812057821281,4.87299085400488,1.09921313672742e-06,4.10910041687631e-06,0.0153472138149882
4967,8409,UXT,911.206835422338,0.573048161717768,0.117605106426149,4.87264693797643,1.10112902155355e-06,4.1154336936018e-06,0.0153728622699091
4968,84817,TXNDC17,407.562921751587,0.579641631153178,0.118964797951546,4.8723794024285,1.10262162838745e-06,4.12018275148644e-06,0.0153925979322888
4969,224,ALDH3A2,552.146329253728,-0.55202896292638,0.113299463527952,-4.87229988331048,1.10306564851091e-06,4.12084781044397e-06,0.0153976933875638
4970,161835,FSIP1,20.5250688605995,2.59212869022135,0.532016850294877,4.87226802832397,1.10324356916109e-06,4.12084781044397e-06,0.0153990737383505
4971,121340,SP7,9.20345972340115,6.52672365944957,1.33960772477348,4.87211557439562,1.10409545727282e-06,4.12320017477623e-06,0.0154098602971568
4972,7077,TIMP2,873.074525989559,0.432212942828936,0.0887200278499876,4.87165021588749,1.10669972296962e-06,4.13209446041994e-06,0.015445101333764
4973,10675,CSPG5,130.398823977187,0.972377038142934,0.19960497789271,4.87150695543073,1.10750263456597e-06,4.13426078988191e-06,0.0154551992653682
4974,51123,ZNF706,151.585249480616,-0.925844801306121,0.190097321387452,-4.87037268357446,1.11387954657923e-06,4.15722957432587e-06,0.0155430751929666
4975,23704,KCNE4,9.02801233117951,6.50656898907931,1.33608636347907,4.86987156439252,1.1167080942056e-06,4.16694855494126e-06,0.0155814280384507
4976,1746,DLX2,133.075892640842,0.917572995035895,0.18843577491731,4.8694203393095,1.11926092934588e-06,4.17563502660307e-06,0.0156159284862337
4977,5530,PPP3CA,291.723908988174,-0.708124979012387,0.145435816680307,-4.86898616294065,1.12172261117254e-06,4.18397800960558e-06,0.0156491521484681
4978,442421,PTGER4P2-CDK2AP2P2,11.6130036585804,3.5517623247339,0.729549050122187,4.86843526715447,1.12485356550143e-06,4.19457848833206e-06,0.015691707238745
4979,386653,IL31,6.45150625923031,6.98699263169681,1.43517030306007,4.86840663912787,1.12501649932156e-06,4.19457848833206e-06,0.0156928551490364
4980,3455,IFNAR2,185.261908690926,0.79116714179619,0.162541827645043,4.86746798198882,1.13037137885848e-06,4.2136976460098e-06,0.0157664199923181
4981,5872,RAB13,1263.31531338642,0.583117737711059,0.119810850707008,4.86698603899447,1.13313030244333e-06,4.22313409647821e-06,0.0158037683281771
4982,114791,TUBGCP5,82.6862214012835,-1.25889710701314,0.258761798839496,-4.86508098436123,1.14409951240188e-06,4.26316004581061e-06,0.0159556117999566
4983,51555,PEX5L,29.3224250598002,1.94016721687171,0.398823766016336,4.86472317397514,1.14617113284875e-06,4.27002225771709e-06,0.0159833564475759
4984,11037,STON1,24.5933079426703,2.12504448505507,0.436988293534567,4.86293229474573,1.15659417354459e-06,4.3077979735535e-06,0.0161275491559058
4985,219771,CCNY,332.58043325415,-0.685589016975641,0.140983533944523,-4.86290134595023,1.15677509686297e-06,4.3077979735535e-06,0.0161289151755604
4986,127281,PRXL2B,668.741627706434,-0.480244097432212,0.0987681805184043,-4.86233617863117,1.16008379712188e-06,4.31925303043935e-06,0.0161738882994733
4987,121053,NOPCHAP1,83.7153228913893,-1.21788660409571,0.250495659144076,-4.86190702169104,1.16260232247412e-06,4.32776208430111e-06,0.0162078389776118
4988,387129,NPSR1,9.20432208060119,6.52691526208002,1.34249454159114,4.86178160124529,1.163339350431e-06,4.3296374702087e-06,0.0162169505450081
4989,29998,BICRA,372.176683587638,-0.644985173681537,0.13268291792866,-4.86110181891182,1.16734189083681e-06,4.34366303096705e-06,0.0162715786163743
4990,43847,KLK14,12.2426725125522,3.4685792390888,0.713658793915454,4.86027674381844,1.17221771343157e-06,4.36093179000875e-06,0.0163383704898092
4991,54969,HPF1,102.397489589886,-1.19963212094987,0.246876818313365,-4.85923356087308,1.17841050969875e-06,4.38309210620066e-06,0.0164235072736714
4992,399669,ZNF321P,10.5738754697928,3.75072079409432,0.771941978281639,4.85881180143035,1.18092318614056e-06,4.3915580984602e-06,0.0164573455220548
4993,389362,PSMG4,69.2074707170922,-1.3918191345086,0.28659387050953,-4.85641626610544,1.19529292146584e-06,4.44410530624713e-06,0.0166564068606265
4994,25852,ARMC8,148.950659339214,-0.948577676786414,0.195339066013686,-4.85605719400723,1.19746127829142e-06,4.45127576495832e-06,0.0166854254517126
